,loss,accuracy,val_loss,val_accuracy,lr
0,0.6580794453620911,0.6944444179534912,0.5517001152038574,0.6800000071525574,1e-04
1,0.4385443925857544,0.8144444227218628,0.7791705131530762,0.5699999928474426,1e-04
2,0.2585730254650116,0.9077777862548828,1.0440064668655396,0.6000000238418579,1e-04
3,0.1802390217781067,0.9477777481079102,0.7078088521957397,0.7599999904632568,1e-04
4,0.13798493146896362,0.9511111378669739,1.4116898775100708,0.6100000143051147,1e-04
5,0.1260700672864914,0.9555555582046509,1.2464812994003296,0.6499999761581421,1e-04
6,0.13763536512851715,0.9422222375869751,2.295520544052124,0.49000000953674316,1e-04
7,0.12142698466777802,0.9555555582046509,0.8853747844696045,0.7400000095367432,1e-04
8,0.07784972339868546,0.9777777791023254,1.5518202781677246,0.6600000262260437,1e-04
9,0.11871137470006943,0.9633333086967468,0.6016511917114258,0.800000011920929,1e-04
10,0.07031799107789993,0.9744444489479065,1.4658514261245728,0.6600000262260437,1e-04
11,0.06063671037554741,0.9822221994400024,0.8767518401145935,0.800000011920929,1e-04
12,0.07801324874162674,0.9744444489479065,1.4544191360473633,0.7400000095367432,1e-04
13,0.05395416170358658,0.9822221994400024,1.4490976333618164,0.75,1e-04
14,0.07085602730512619,0.9733333587646484,1.6865332126617432,0.6899999976158142,1e-04
15,0.09349245578050613,0.9722222089767456,1.1207523345947266,0.7699999809265137,1e-04
16,0.053685590624809265,0.9833333492279053,1.1061797142028809,0.7599999904632568,1e-04
17,0.06921909004449844,0.9744444489479065,0.9126233458518982,0.8399999737739563,1e-04
18,0.04604240134358406,0.9822221994400024,0.7493842840194702,0.800000011920929,1e-04
19,0.05850604921579361,0.9833333492279053,1.2142143249511719,0.7699999809265137,1e-04
20,0.027646858245134354,0.992222249507904,1.6184020042419434,0.7900000214576721,1e-04
21,0.021634384989738464,0.9933333396911621,1.2176568508148193,0.7900000214576721,1e-04
22,0.03712942451238632,0.9911110997200012,1.117864966392517,0.7699999809265137,1e-04
23,0.07967544347047806,0.9766666889190674,0.7717373371124268,0.7900000214576721,1e-04
24,0.04172450304031372,0.9866666793823242,1.7289130687713623,0.699999988079071,1e-04
25,0.025451535359025,0.9933333396911621,1.115157961845398,0.8399999737739563,1e-04
26,0.03307856619358063,0.9911110997200012,1.344763159751892,0.800000011920929,1e-04
27,0.05773366987705231,0.9788888692855835,1.0275119543075562,0.800000011920929,1e-04
28,0.06134321913123131,0.9833333492279053,0.5270143747329712,0.8899999856948853,1e-04
29,0.01737438701093197,0.9988889098167419,0.6490107178688049,0.8600000143051147,1e-04
30,0.04828919842839241,0.9844444394111633,0.9137815833091736,0.8100000023841858,1e-04
31,0.027921952307224274,0.992222249507904,0.6947239637374878,0.8399999737739563,1e-04
32,0.027575308457016945,0.9877777695655823,0.983713686466217,0.800000011920929,1e-04
33,0.036051586270332336,0.9911110997200012,1.1539318561553955,0.7900000214576721,1e-04
34,0.015203683637082577,0.9944444298744202,1.2644394636154175,0.7900000214576721,1e-04
35,0.055412549525499344,0.9866666793823242,1.4687610864639282,0.7200000286102295,1e-04
36,0.11576741188764572,0.9633333086967468,0.7419445514678955,0.8100000023841858,1e-04
37,0.051154207438230515,0.9822221994400024,0.7076006531715393,0.8100000023841858,1e-04
38,0.033576980233192444,0.9888888597488403,0.9820888638496399,0.8399999737739563,1e-04
39,0.022715337574481964,0.9900000095367432,0.8736942410469055,0.8399999737739563,1e-04
40,0.0427771620452404,0.9866666793823242,0.9509697556495667,0.8399999737739563,1e-04
41,0.06951664388179779,0.9744444489479065,0.9633718132972717,0.800000011920929,1e-04
42,0.03628431633114815,0.9911110997200012,0.5788235664367676,0.8799999952316284,1e-04
43,0.024978119879961014,0.9933333396911621,0.858259379863739,0.8600000143051147,1e-04
44,0.0399525985121727,0.9855555295944214,1.1859151124954224,0.8199999928474426,1e-04
45,0.028660422191023827,0.9911110997200012,1.1302639245986938,0.8100000023841858,1e-04
46,0.07011952996253967,0.9777777791023254,0.43742114305496216,0.8600000143051147,1e-04
47,0.03028426133096218,0.9877777695655823,0.7696260809898376,0.8299999833106995,1e-04
48,0.03568144515156746,0.9900000095367432,0.7793965339660645,0.800000011920929,1e-04
49,0.01566428318619728,0.992222249507904,0.7751703858375549,0.8500000238418579,1e-04
