,loss,accuracy,val_loss,val_accuracy,lr
0,0.5995186567306519,0.7096296548843384,0.4608321189880371,0.800000011920929,1e-04
1,0.38093703985214233,0.8422222137451172,0.39693892002105713,0.8133333325386047,1e-04
2,0.25531548261642456,0.9037036895751953,0.7739078998565674,0.7400000095367432,1e-04
3,0.1774720996618271,0.9355555772781372,0.7505993247032166,0.7933333516120911,1e-04
4,0.11479390412569046,0.9629629850387573,0.8024799823760986,0.7333333492279053,1e-04
5,0.14237754046916962,0.9429629445075989,0.40639084577560425,0.846666693687439,1e-04
6,0.11350654065608978,0.9599999785423279,0.44603967666625977,0.8600000143051147,1e-04
7,0.09909592568874359,0.9607407450675964,0.6366190314292908,0.8533333539962769,1e-04
8,0.07990805804729462,0.9711111187934875,0.5358940958976746,0.8333333134651184,1e-04
9,0.08458451181650162,0.9681481719017029,0.7888393998146057,0.800000011920929,1e-04
10,0.08504343777894974,0.9688888788223267,0.8804768919944763,0.7799999713897705,1e-04
11,0.0490940697491169,0.9859259128570557,0.5738112330436707,0.8600000143051147,1e-04
12,0.07603596150875092,0.9718518257141113,0.7680241465568542,0.8399999737739563,1e-04
13,0.05221498757600784,0.9807407259941101,0.6362502574920654,0.8399999737739563,1e-04
14,0.07966631650924683,0.9740740656852722,0.6151242852210999,0.8399999737739563,1e-04
15,0.03886833041906357,0.9859259128570557,0.5590437054634094,0.8799999952316284,1e-04
16,0.06562381237745285,0.9800000190734863,0.5524253845214844,0.8266666531562805,1e-04
17,0.05698072165250778,0.9822221994400024,0.37763193249702454,0.8733333349227905,1e-04
18,0.07218147814273834,0.9725925922393799,0.9117541313171387,0.8399999737739563,1e-04
19,0.06414146721363068,0.9777777791023254,0.3081221878528595,0.9066666960716248,1e-04
20,0.05591676011681557,0.9822221994400024,0.4000509977340698,0.9066666960716248,1e-04
21,0.032769087702035904,0.9888888597488403,0.6686616539955139,0.8733333349227905,1e-04
22,0.033419955521821976,0.9888888597488403,0.6103096604347229,0.8600000143051147,1e-04
23,0.05705518275499344,0.9807407259941101,0.4732094705104828,0.846666693687439,1e-04
24,0.07085182517766953,0.9777777791023254,0.4334776699542999,0.8533333539962769,1e-04
25,0.06845490634441376,0.9740740656852722,0.5256669521331787,0.8666666746139526,1e-04
26,0.04647795110940933,0.9851852059364319,0.5638177990913391,0.8799999952316284,1e-04
27,0.03398698568344116,0.9881481528282166,0.6391818523406982,0.8533333539962769,1e-04
28,0.025734368711709976,0.9918518662452698,0.6002330780029297,0.8399999737739563,1e-04
29,0.04223313182592392,0.9881481528282166,0.7749080657958984,0.8399999737739563,1e-04
30,0.04049097001552582,0.9822221994400024,0.6238223910331726,0.8666666746139526,1e-04
31,0.03397687152028084,0.9888888597488403,0.5731536149978638,0.8733333349227905,1e-04
32,0.05082355812191963,0.982962965965271,0.7488867044448853,0.8666666746139526,1e-04
33,0.04711558297276497,0.9844444394111633,0.6100155115127563,0.846666693687439,1e-04
34,0.030265135690569878,0.9866666793823242,0.46586737036705017,0.9066666960716248,1e-04
35,0.03984445706009865,0.9896296262741089,0.7131587862968445,0.8533333539962769,1e-04
36,0.03495679050683975,0.9859259128570557,0.4980347156524658,0.8733333349227905,1e-04
37,0.03341557830572128,0.9888888597488403,1.4302747249603271,0.7866666913032532,1e-04
38,0.04998418316245079,0.9807407259941101,0.5812315940856934,0.8533333539962769,1e-04
39,0.031900666654109955,0.9888888597488403,0.6579980254173279,0.8866666555404663,1e-04
40,0.01570224016904831,0.9962962865829468,0.5487945079803467,0.8799999952316284,1e-04
41,0.012120017781853676,0.9962962865829468,0.43604645133018494,0.9133333563804626,1e-04
42,0.03566204383969307,0.9918518662452698,0.7336282134056091,0.846666693687439,1e-04
43,0.023307353258132935,0.9911110997200012,0.46168071031570435,0.9066666960716248,1e-04
44,0.02642832137644291,0.9925925731658936,0.9476765990257263,0.8266666531562805,1e-04
45,0.03606339544057846,0.9896296262741089,0.5224912762641907,0.8866666555404663,1e-04
46,0.013875135220587254,0.9962962865829468,0.8278016448020935,0.8666666746139526,1e-04
47,0.020855028182268143,0.9918518662452698,0.4536731541156769,0.8866666555404663,1e-04
48,0.04121380299329758,0.9859259128570557,0.6342465877532959,0.8600000143051147,1e-04
49,0.021003877744078636,0.9925925731658936,0.7611382007598877,0.8799999952316284,1e-04
